bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,Bag,Age,Deuterium,anom c,year,temp c
370.0,202.95,6058.818,6091.88,-399.2,216.8,2.828354,,,,,,
371.0,203.5,6079.269,6112.0,-394.0,217.7,2.919918,,,,,,
372.0,204.05,6098.723,6132.12,-391.4,218.1,2.931683,,,,,,
373.0,204.6,6118.461,6152.24,-403.5,216.1,2.911296,,,,,,
374.0,205.15,6138.343,6172.113333,-389.5,218.4,2.882612,,,,,,
375.0,205.7,6158.061,6191.986667,-399.9,216.7,2.882983,,,,,,
376.0,206.25,6178.139,6211.86,-397.4,217.1,2.837701,,,,,,
377.0,206.8,6198.542,6231.89,-398.6,216.9,2.835983,,,,,,
378.0,207.35,6218.59,6251.92,-394.1,217.7,2.802104,,,,,,
379.0,207.9,6239.261,6271.95,-398.4,217.0,2.773438,,,,,,
380.0,208.45,6259.763,6292.6,-401.7,216.4,2.796602,,,,,,
381.0,209.0,6280.476,6313.25,-392.6,217.9,2.916364,,,,,,
382.0,209.55,6300.342,6333.9,-395.4,217.4,2.916739,,,,,,
383.0,210.1,6319.849,6354.44,-402.1,216.3,2.728138,,,,,,
384.0,210.65,6341.096,6374.98,-403.6,216.1,2.652814,,,,,,
385.0,211.2,6362.943,6395.52,-396.5,217.3,2.678035,,,,,,
386.0,211.75,6384.196,6416.67,-402.5,216.3,2.712605,,,,,,
387.0,212.3,6405.572,6437.82,-398.8,216.9,2.744094,,,,,,
388.0,212.85,6426.706,6458.97,-397.0,217.2,3.005498,,,,,,
389.0,213.4,6445.656,6478.293333,-389.4,218.4,3.00591,,,,,,
390.0,213.95,6464.951,6497.616667,-395.0,217.5,2.782559,,,,,,
391.0,214.5,6485.799,6516.94,-404.9,215.9,2.643761,,,,,,
392.0,215.05,6507.348,6538.106667,-402.2,216.3,2.734446,,,,,,
393.0,215.6,6528.572,6559.273333,-389.2,218.5,2.949185,,,,,,
394.0,216.15,6548.256,6580.44,-397.0,217.2,2.949603,,,,,,
395.0,216.7,6567.575,6601.086667,-401.8,216.4,2.697068,,,,,,
396.0,217.25,6589.1,6621.733333,-398.4,216.9,2.65171,,,,,,
397.0,217.8,6610.998,6642.38,-407.8,215.4,2.664534,,,,,,
398.0,218.35,6632.398,6663.73,-395.4,217.4,2.674258,,,,,,
399.0,218.9,6654.114,6685.08,-403.1,216.2,2.701658,,,,,,
400.0,219.45,6675.613,6706.43,-406.1,215.7,2.767594,,,,,,
401.0,220.0,6696.223,6726.483333,-390.4,218.3,2.767966,,,,,,
402.0,220.55,6717.217,6746.536667,-392.6,217.9,2.903884,,,,,,
403.0,221.1,6737.232,6766.59,-395.7,217.4,2.908485,,,,,,
404.0,221.65,6756.85,6787.346667,-402.9,216.2,2.751396,,,,,,
405.0,222.2,6777.976,6808.103333,-401.9,216.4,2.630993,,,,,,
406.0,222.75,6800.074,6828.86,-401.2,216.5,2.667789,,,,,,
407.0,223.3,6821.476,6849.363333,-400.4,216.6,2.757768,,,,,,
408.0,223.85,6842.567,6869.866667,-397.5,217.1,2.758179,,,,,,
409.0,224.4,6863.65,6890.37,-389.4,218.4,3.118281,,,,,,
410.0,224.95,6882.303,6909.136667,-395.4,217.4,3.13656,,,,,,
411.0,225.5,6900.514,6927.903333,-387.9,218.7,3.032188,,,,,,
412.0,226.05,6919.705,6946.67,-398.3,217.0,2.849511,,,,,,
413.0,226.6,6940.131,6967.15,-398.7,216.9,2.849946,,,,,,
414.0,227.15,6960.178,6987.63,-401.3,216.5,2.794958,,,,,,
415.0,227.7,6981.003,7008.11,-396.8,217.2,2.791184,,,,,,
416.0,228.25,7001.862,7028.583333,-395.6,217.4,2.752929,,,,,,
417.0,228.8,7022.629,7049.056667,-402.5,216.3,2.726182,,,,,,
418.0,229.35,7043.986,7069.53,-399.5,216.7,2.733895,,,,,,
419.0,229.9,7065.288,7090.653333,-397.8,217.0,2.753111,,,,,,
420.0,230.45,7086.444,7111.776667,-400.5,216.6,2.753519,,,,,,
421.0,231.0,7107.219,7132.9,-400.8,216.5,2.744508,,,,,,
422.0,231.55,7128.452,7154.113333,-396.1,217.3,2.743889,,,,,,
423.0,232.1,7149.687,7175.326667,-405.3,215.8,2.491578,,,,,,
424.0,232.65,7172.653,7196.54,-411.9,214.7,2.385671,,,,,,
425.0,233.2,7197.088,7219.26,-401.7,216.4,2.549698,,,,,,
426.0,233.75,7219.957,7241.98,-399.3,216.8,2.65667,,,,,,
427.0,234.3,7241.901,7264.7,-404.7,215.9,2.625701,,,,,,
428.0,234.85,7263.706,7286.306667,-403.1,216.1,2.582188,,,,,,
429.0,235.4,7286.294,7307.913333,-402.3,216.3,2.672531,,,,,,
430.0,235.95,7308.123,7329.52,-396.1,217.3,3.007737,,,,,,
431.0,236.5,7327.17,7348.993333,-388.3,218.6,3.008232,,,,,,
432.0,237.05,7346.564,7368.466667,-398.5,216.9,2.708319,,,,,,
433.0,237.6,7368.109,7387.94,-406.3,215.6,2.616562,,,,,,
434.0,238.15,7390.416,7409.91,-399.9,216.7,2.596031,,,,,,
435.0,238.7,7412.495,7431.88,-404.7,215.9,2.577585,,,,,,
436.0,239.25,7435.148,7453.85,-403.8,216.0,2.635613,,,,,,
437.0,239.8,7457.3,7475.43,-395.0,217.5,2.739874,,,,,,
438.0,240.35,7478.614,7497.01,-402.8,216.2,2.735061,,,,,,
439.0,240.9,7499.581,7518.59,-404.2,215.9,2.672508,,,,,,
440.0,241.45,7521.442,7539.016667,-399.1,216.8,2.672961,,,,,,
441.0,242.0,7543.294,7559.443333,-393.3,217.7,2.920566,,,,,,
442.0,242.55,7563.298,7579.87,-399.1,216.8,2.97694,,,,,,
443.0,243.1,7582.571,7599.07,-389.2,218.4,3.003816,,,,,,
444.0,243.65,7602.029,7618.27,-397.7,217.0,3.053974,,,,,,
445.0,244.2,7621.172,7637.47,-388.4,218.6,3.054524,,,,,,
446.0,244.75,7640.308,7657.55,-400.3,216.6,2.718606,,,,,,
447.0,245.3,7661.42,7677.63,-403.7,216.0,2.657004,,,,,,
448.0,245.85,7683.428,7697.71,-398.3,216.9,2.831159,,,,,,
449.0,246.4,7704.087,7717.826667,-396.1,217.3,2.969942,,,,,,
450.0,246.95,7723.785,7737.943333,-390.7,218.2,2.928208,,,,,,
451.0,247.5,7743.395,7758.06,-404.7,215.9,2.679797,,,,,,
452.0,248.05,7765.226,7778.086667,-400.2,216.6,2.680249,,,,,,
453.0,248.6,7787.057,7798.113333,-388.5,218.5,2.979471,,,,,,
454.0,249.15,7806.7,7818.14,-390.4,218.2,3.03404,,,,,,
455.0,249.7,7825.636,7838.503333,-405.5,215.7,2.872622,,,,,,
456.0,250.25,7846.01,7858.866667,-399.5,216.7,2.655705,,,,,,
457.0,250.8,7868.053,7879.23,-402.1,216.3,2.678296,,,,,,
458.0,251.35,7889.915,7899.72,-402.2,216.3,2.78853,,,,,,
459.0,251.9,7910.917,7920.21,-395.2,217.4,2.789051,,,,,,
460.0,252.45,7931.912,7940.7,-391.6,218.0,2.91653,,,,,,
461.0,253.0,7951.993,7960.806667,-396.5,217.2,2.938252,,,,,,
462.0,253.55,7971.929,7980.913333,-399.5,216.7,2.819083,,,,,,
463.0,254.1,7992.713,8001.02,-400.6,216.5,2.690594,,,,,,
464.0,254.65,8014.495,8022.516667,-401.6,216.3,2.665747,,,,,,
465.0,255.2,8036.476,8044.013333,-400.6,216.5,2.584942,,,,,,
466.0,255.75,8059.149,8065.51,-406.3,215.6,2.579071,,,,,,
467.0,256.3,8081.878,8087.903333,-398.3,216.9,2.505705,,,,,,
468.0,256.85,8105.279,8110.296667,-411.7,214.7,2.509335,,,,,,
469.0,257.4,8128.643,8132.69,-399.8,216.6,2.779367,,,,,,
470.0,257.95,8149.741,8153.98,-396.9,217.1,2.779881,,,,,,
471.0,258.5,8170.839,8175.27,-401.4,216.4,2.590912,,,,,,
472.0,259.05,8193.481,8196.56,-405.3,215.7,2.530128,,,,,,
473.0,259.6,8216.665,8219.493333,-408.3,215.2,2.490466,,,,,,
474.0,260.15,8240.224,8242.426667,-406.5,215.5,2.469808,,,,,,
475.0,260.7,8263.984,8265.36,-400.8,216.5,2.589686,,,,,,
476.0,261.25,8286.65,8286.946667,-403.2,216.1,2.681261,,,,,,
477.0,261.8,8308.546,8308.533333,-397.5,217.0,2.688158,,,,,,
478.0,262.35,8330.382,8330.12,-401.0,216.4,2.699279,,,,,,
479.0,262.9,8352.133,8351.616667,-401.5,216.3,2.699794,,,,,,
480.0,263.45,8373.885,8373.113333,-400.4,216.5,2.698187,,,,,,
481.0,264.0,8395.654,8394.61,-400.3,216.5,2.698734,,,,,,
482.0,264.55,8417.416,8416.75,-407.3,215.4,2.51471,,,,,,
483.0,265.1,8440.775,8438.89,-403.0,216.1,2.506716,,,,,,
484.0,265.65,8464.215,8461.03,-404.2,215.9,2.624904,,,,,,
485.0,266.2,8486.604,8482.393333,-401.2,216.4,2.641376,,,,,,
486.0,266.75,8508.848,8503.756667,-397.2,217.0,2.788749,,,,,,
487.0,267.3,8529.921,8525.12,-396.9,217.1,2.854375,,,,,,
488.0,267.85,8550.515,8545.816667,-397.8,216.9,2.747224,,,,,,
489.0,268.4,8571.916,8566.513333,-409.5,215.0,2.593459,,,,,,
490.0,268.95,8594.592,8587.21,-397.1,217.1,2.674858,,,,,,
491.0,269.5,8616.572,8607.79,-390.3,218.2,2.971279,,,,,,
492.0,270.05,8636.364,8628.37,-397.5,217.0,2.9719,,,,,,
493.0,270.6,8656.156,8648.95,-401.9,216.3,2.868643,,,,,,
494.0,271.15,8676.666,8669.003333,-392.4,217.8,2.84788,,,,,,
495.0,271.7,8697.32,8689.056667,-399.9,216.6,2.820658,,,,,,
496.0,272.25,8718.178,8709.11,-399.3,216.7,2.794507,,,,,,
497.0,272.8,8739.234,8729.796667,-396.7,217.1,2.76515,,,,,,
498.0,273.35,8760.521,8750.483333,-402.1,216.2,2.661035,,,,,,
499.0,273.9,8782.645,8771.17,-401.8,216.3,2.665892,,,,,,
500.0,274.45,8804.723,8791.95,-397.5,217.0,2.796923,,,,,,
501.0,275.0,8825.771,8812.73,-400.2,216.5,2.79752,,,,,,
502.0,275.55,8846.82,8833.51,-395.0,217.4,2.718882,,,,,,
503.0,276.1,8868.483,8854.9,-404.4,215.8,2.692748,,,,,,
504.0,276.65,8890.352,8876.29,-402.1,216.2,2.774719,,,,,,
505.0,277.2,8911.578,8897.68,-397.9,216.9,2.846145,,,,,,
506.0,277.75,8932.276,8917.553333,-393.4,217.6,2.849993,,,,,,
507.0,278.3,8952.951,8937.426667,-397.7,216.9,2.860296,,,,,,
508.0,278.85,8973.557,8957.3,-397.4,217.0,2.860975,,,,,,
509.0,279.4,8994.151,8977.233333,-397.4,217.0,2.862689,,,,,,
510.0,279.95,9014.738,8997.166667,-399.0,216.7,2.86333,,,,,,
511.0,280.5,9035.325,9017.1,-391.8,217.9,2.911372,,,,,,
512.0,281.05,9055.576,9036.973333,-392.7,217.7,2.947628,,,,,,
513.0,281.6,9075.583,9056.846667,-401.1,216.3,2.930007,,,,,,
514.0,282.15,9095.704,9076.72,-396.1,217.2,2.858416,,,,,,
515.0,282.7,9116.334,9096.68,-397.7,216.9,2.859071,,,,,,
516.0,283.25,9136.964,9116.64,-395.6,217.2,2.87591,,,,,,
517.0,283.8,9157.478,9136.6,-398.6,216.7,2.878782,,,,,,
518.0,284.35,9177.966,9157.006667,-394.9,217.4,2.823333,,,,,,
519.0,284.9,9198.86,9177.413333,-394.9,217.4,2.777618,,,,,,
520.0,285.45,9220.104,9197.82,-407.4,215.3,2.77395,,,,,,
521.0,286.0,9241.38,9218.753333,-403.4,215.9,2.76489,,,,,,
522.0,286.55,9262.73,9239.686667,-392.2,217.8,2.775292,,,,,,
523.0,287.1,9283.995,9260.62,-400.4,216.4,2.983692,,,,,,
524.0,287.65,9303.779,9279.503333,-391.1,218.0,2.984416,,,,,,
525.0,288.2,9323.562,9298.386667,-388.5,218.4,3.000343,,,,,,
526.0,288.75,9343.245,9317.27,-394.8,217.3,3.00977,,,,,,
527.0,289.3,9362.87,9337.266667,-397.7,216.9,2.982318,,,,,,
528.0,289.85,9382.67,9357.263333,-401.2,216.3,2.889694,,,,,,
529.0,290.4,9403.109,9377.26,-391.9,217.8,2.890402,,,,,,
530.0,290.95,9423.548,9396.656667,-393.3,217.6,2.994343,,,,,,
531.0,291.5,9443.281,9416.053333,-394.3,217.4,3.009309,,,,,,
532.0,292.05,9462.91,9435.45,-395.0,217.3,3.026411,,,,,,
533.0,292.6,9482.432,9454.416667,-392.4,217.7,3.046808,,,,,,
534.0,293.15,9501.828,9473.383333,-393.5,217.5,3.048679,,,,,,
535.0,293.7,9521.216,9492.35,-390.0,218.1,3.255206,,,,,,
536.0,294.25,9539.378,9510.533333,,218.2,3.256146,,,,,,
537.0,294.8,9557.529,9528.716667,-388.5,218.4,3.083873,,,,,,
538.0,295.35,9576.697,9546.9,-394.3,217.4,2.868637,,,,,,
539.0,295.9,9597.31,9567.05,-403.6,215.9,2.875903,,,,,,
540.0,296.45,9617.873,9587.2,-393.3,217.6,2.938784,,,,,,
541.0,297.0,9638.001,9607.35,-398.0,216.8,2.939614,,,,,,
542.0,297.55,9658.117,9626.44,-391.0,217.9,3.084795,,,,,,
543.0,298.1,9677.29,9645.53,-395.8,217.1,3.144876,,,,,,
544.0,298.65,9696.102,9664.62,-386.4,218.7,3.117175,,,,,,
545.0,299.2,9715.084,9683.583333,-391.8,217.8,3.01491,,,,,,
546.0,299.75,9734.715,9702.546667,-398.2,216.7,3.015794,,,,,,
547.0,300.3,9754.333,9721.51,-391.6,217.8,3.17263,,,,,,
548.0,300.85,9772.984,9739.94,-393.4,217.5,3.217592,,,,,,
549.0,301.4,9791.381,9758.37,-384.4,219.0,3.21739,,,,,,
550.0,301.95,9809.781,9776.8,-391.3,217.9,3.214985,,,,,,
551.0,302.5,9828.199,9794.956667,-391.0,217.9,3.215985,,,,,,
552.0,303.05,9846.604,9813.113333,-388.3,218.4,3.31424,,,,,,
553.0,303.6,9864.468,9831.27,-391.4,217.8,3.369533,,,,,,
554.0,304.15,9882.042,9848.906667,-382.9,219.3,3.370518,,,,,,
555.0,304.7,9899.614,9866.543333,-387.2,218.5,2.937458,,,,,,
556.0,305.25,9919.782,9884.18,-405.5,215.5,2.93065,,,,,,
557.0,305.8,9939.991,9904.296667,-391.7,217.8,2.968854,,,,,,
558.0,306.35,9959.943,9924.413333,-392.1,217.7,2.991711,,,,,,
559.0,306.9,9979.749,9944.53,-400.4,216.4,3.031145,,,,,,
560.0,307.45,9999.3,9963.553333,-386.7,218.6,3.142531,,,,,,
561.0,308.0,10018.16,9982.576667,-394.5,217.3,3.143534,,,,,,
562.0,308.55,10037.01,10001.6,-389.9,218.1,3.060348,,,,,,
563.0,309.1,10056.38,10020.83333,-394.7,217.3,3.035813,,,,,,
564.0,309.65,10075.91,10040.06667,-396.6,217.0,3.068782,,,,,,
565.0,310.2,10095.23,10059.3,-388.6,218.3,3.133969,,,,,,
566.0,310.75,10114.15,10078.33333,-392.9,217.6,3.134994,,,,,,
567.0,311.3,10133.06,10097.36667,-395.2,217.2,3.169266,,,,,,
568.0,311.85,10151.77,10116.4,-389.1,218.2,3.175787,,,,,,
569.0,312.4,10170.45,10134.83333,-388.7,218.3,3.183433,,,,,,
570.0,312.95,10189.08,10153.26667,-391.8,217.8,3.198889,,,,,,
571.0,313.5,10207.63,10171.7,-388.8,218.3,3.199972,,,,,,
572.0,314.05,10226.17,10190.16667,-397.7,216.8,3.216582,,,,,,
573.0,314.6,10244.61,10208.63333,-390.4,218.0,3.220935,,,,,,
574.0,315.15,10263.03,10227.1,-382.1,219.4,3.238706,,,,,,
575.0,315.7,10281.36,10245.3,-387.9,218.4,3.288968,,,,,,
576.0,316.25,10299.41,10263.5,-390.6,217.9,3.290124,,,,,,
577.0,316.8,10317.44,10281.7,-393.3,217.5,3.230687,,,,,,
578.0,317.35,10335.81,10300.46667,-388.1,218.4,3.202615,,,,,,
579.0,317.9,10354.35,10319.23333,-391.6,217.8,3.155533,,,,,,
580.0,318.45,10373.17,10338.0,-396.9,216.9,2.899136,,,,,,
581.0,319.0,10393.66,10357.36667,-398.7,216.6,2.900109,,,,,,
582.0,319.55,10414.13,10376.73333,-386.6,218.6,3.194564,,,,,,
583.0,320.1,10432.72,10396.1,-390.7,217.9,3.268593,,,,,,
584.0,320.65,10450.89,10414.9,-391.2,217.8,3.194393,,,,,,
585.0,321.2,10469.49,10433.7,-389.5,218.1,3.007328,,,,,,
586.0,321.75,10489.25,10452.5,-400.9,216.2,3.008375,,,,,,
587.0,322.3,10508.99,10472.2,-388.6,218.3,3.055207,,,,,,
588.0,322.85,10528.44,10491.9,-397.9,216.7,3.061802,,,,,,
589.0,323.4,10547.85,10511.6,-393.0,217.5,3.000096,,,,,,
590.0,323.95,10567.66,10531.56667,-394.4,217.3,2.936219,,,,,,
591.0,324.5,10587.91,10551.53333,-399.4,216.5,3.005514,,,,,,
592.0,325.05,10607.69,10571.5,-388.2,218.3,3.386444,,,,,,
593.0,325.6,10625.24,10589.2,-386.8,218.5,3.387625,,,,,,
594.0,326.15,10642.79,10606.9,-383.0,219.2,3.405848,,,,,,
595.0,326.7,10660.25,10624.6,-387.5,218.4,3.422968,,,,,,
596.0,327.25,10677.63,10641.63333,-390.1,218.0,3.424316,,,,,,
597.0,327.8,10695.0,10658.66667,-377.1,220.1,3.326612,,,,,,
598.0,328.35,10712.87,10675.7,-397.4,216.8,3.307345,,,,,,
599.0,328.9,10730.86,10695.3,-390.6,217.9,3.233633,,,,,,
600.0,329.45,10749.26,10714.9,-393.2,217.5,3.048239,,,,,,
601.0,330.0,10768.78,10734.5,-395.2,217.1,3.049382,,,,,,
602.0,330.55,10788.29,10753.9,-393.7,217.4,3.092217,,,,,,
603.0,331.1,10807.53,10773.3,-392.9,217.5,3.09895,,,,,,
604.0,331.65,10826.74,10792.7,-391.4,217.8,3.166876,,,,,,
605.0,332.2,10845.53,10811.63333,-384.5,218.9,3.255508,,,,,,
606.0,332.75,10863.82,10830.56667,-394.4,217.3,3.256798,,,,,,
607.0,333.3,10882.1,10849.5,-394.8,217.2,2.986847,,,,,,
608.0,333.85,10902.03,10869.5,-395.8,217.0,2.966433,,,,,,
609.0,334.4,10922.1,10889.5,-396.2,217.0,2.999128,,,,,,
610.0,334.95,10941.96,10909.5,-395.4,217.1,3.021702,,,,,,
611.0,335.5,10961.68,10928.8,-391.7,217.7,3.072793,,,,,,
612.0,336.05,10981.06,10948.1,-390.9,217.8,3.256233,,,,,,
613.0,336.6,10999.35,10967.4,-388.0,218.3,3.257447,,,,,,
614.0,337.15,11017.64,10986.6,-392.6,217.5,3.05564,,,,,,
615.0,337.7,11037.14,11005.8,-397.7,216.7,2.980752,,,,,,
616.0,338.25,11057.12,11025.0,-394.3,217.3,3.068232,,,,,,
617.0,338.8,11076.54,11044.43333,-391.4,217.7,3.230454,,,,,,
618.0,339.35,11094.99,11063.86667,-387.7,218.4,3.23168,,,,,,
619.0,339.9,11113.43,11083.3,-395.2,217.1,2.92711,,,,,,
620.0,340.45,11133.8,11103.53333,-400.3,216.3,2.889688,,,,,,
621.0,341.0,11154.43,11123.76667,-393.3,217.4,3.070626,,,,,,
622.0,341.55,11173.84,11144.0,-390.0,218.0,3.202379,,,,,,
623.0,342.1,11192.46,11162.76667,-390.9,217.8,3.21051,,,,,,
624.0,342.65,11211.04,11181.53333,-387.4,218.4,3.260101,,,,,,
625.0,343.2,11229.33,11200.3,-389.7,218.0,3.261504,,,,,,
626.0,343.75,11247.62,11219.96667,-398.0,216.6,3.079952,,,,,,
627.0,344.3,11266.98,11239.63333,-396.1,217.0,2.981542,,,,,,
628.0,344.85,11286.99,11259.3,-392.0,217.6,2.95068,,,,,,
629.0,345.4,11307.21,11280.03333,-397.7,216.7,2.879899,,,,,,
630.0,345.95,11327.94,11300.76667,-398.9,216.5,2.906191,,,,,,
631.0,346.5,11348.46,11321.5,-394.7,217.2,3.263823,,,,,,
632.0,347.05,11366.75,11340.23333,-386.8,218.5,3.265142,,,,,,
633.0,347.6,11385.03,11358.96667,-385.8,218.6,3.312884,,,,,,
634.0,348.15,11403.05,11377.7,-387.9,218.3,3.352625,,,,,,
635.0,348.7,11420.86,11397.26667,-390.7,217.8,3.354155,,,,,,
636.0,349.25,11438.66,11416.83333,-402.0,216.0,2.939215,,,,,,
637.0,349.8,11458.97,11436.4,-392.6,217.5,2.93463,,,,,,
638.0,350.35,11479.32,11455.66667,-390.8,217.8,3.202496,,,,,,
639.0,350.9,11497.97,11474.93333,-394.6,217.2,3.333194,,,,,,
640.0,351.45,11515.88,11494.2,-381.0,219.4,3.320589,,,,,,
641.0,352.0,11533.87,11513.23333,-382.1,219.2,3.248494,,,,,,
642.0,352.55,11552.26,11532.26667,-399.5,216.4,3.24986,,,,,,
643.0,353.1,11570.64,11551.3,-393.5,217.4,3.059446,,,,,,
644.0,353.65,11590.17,11571.83333,-398.4,216.5,2.98099,,,,,,
645.0,354.2,11610.21,11592.36667,-393.4,217.4,3.102726,,,,,,
646.0,354.75,11629.47,11612.9,-390.9,217.8,3.330556,,,,,,
647.0,355.3,11647.41,11631.5,-386.1,218.6,3.332003,,,,,,
648.0,355.85,11665.35,11650.1,-387.8,218.3,3.488994,,,,,,
649.0,356.4,11682.49,11668.7,-383.8,218.9,3.52145,,,,,,
650.0,356.95,11699.46,11687.33333,-386.9,218.4,3.430647,,,,,,
651.0,357.5,11716.89,11705.96667,-393.0,217.4,3.060207,,,,,,
652.0,358.05,11736.43,11724.6,-396.6,216.8,3.06135,,,,,,
653.0,358.6,11755.96,11745.33333,-394.1,217.2,3.026353,,,,,,
654.0,359.15,11775.73,11766.06667,-395.5,217.0,3.020542,,,,,,
655.0,359.7,11795.52,11786.8,-395.4,217.0,3.079886,,,,,,
656.0,360.25,11814.94,11806.83333,-389.6,218.0,3.139394,,,,,,
657.0,360.8,11834.0,11826.86667,-394.8,217.1,3.149776,,,,,,
658.0,361.35,11853.0,11846.9,-388.3,218.2,3.224756,,,,,,
659.0,361.9,11871.56,11866.43333,-394.8,217.1,3.225863,,,,,,
660.0,362.45,11890.1,11885.96667,-387.9,218.2,3.183249,,,,,,
661.0,363.0,11908.9,11905.5,-396.1,216.9,3.162958,,,,,,
662.0,363.55,11927.82,11925.73333,-391.3,217.7,3.180248,,,,,,
663.0,364.1,11946.65,11945.96667,-393.6,217.3,3.228159,,,,,,
664.0,364.65,11965.2,11966.2,-387.8,218.3,3.229052,,,,,,
665.0,365.2,11983.74,11987.36667,-396.1,216.9,2.848153,,,,,,
666.0,365.75,12004.76,12008.53333,-403.2,215.7,2.778008,,,,,,
667.0,366.3,12026.32,12029.7,-399.4,216.3,2.772779,,,,,,
668.0,366.85,12047.92,12052.43333,-400.8,216.1,2.771075,,,,,,
669.0,367.4,12069.53,12075.16667,-399.4,216.3,2.771574,,,,,,
670.0,367.95,12091.15,12097.9,-400.9,216.1,2.772042,,,,,,
671.0,368.5,12112.76,12121.16667,-399.2,216.4,2.700716,,,,,,
672.0,369.05,12134.95,12144.43333,-404.9,215.4,2.616959,,,,,,
673.0,369.6,12157.84,12167.7,-404.0,215.6,2.68308,,,,,,
674.0,370.15,12180.18,12190.86667,-398.2,216.5,2.774874,,,,,,
675.0,370.7,12201.78,12214.03333,-400.0,216.2,2.742724,,,,,,
676.0,371.25,12223.64,12237.2,-399.8,216.3,2.674746,,,,,,
677.0,371.8,12246.06,12261.4,-406.2,215.2,2.643889,,,,,,
678.0,372.35,12268.74,12285.6,-403.5,215.6,2.564628,,,,,,
679.0,372.9,12292.12,12309.8,-405.5,215.3,2.477587,,,,,,
680.0,373.45,12316.33,12335.83333,-414.8,213.8,2.300849,,,,,,
681.0,374.0,12342.4,12361.86667,-406.2,215.2,2.38193,,,,,,
682.0,374.55,12367.59,12387.9,-405.8,215.3,2.463216,,,,,,
683.0,375.1,12391.95,12413.06667,-410.9,214.4,2.498832,,,,,,
684.0,375.65,12415.97,12438.23333,-403.7,215.6,2.51845,,,,,,
685.0,376.2,12439.79,12463.4,-400.6,216.1,2.526512,,,,,,
686.0,376.75,12463.55,12488.26667,-409.6,214.6,2.528805,,,,,,
687.0,377.3,12487.29,12513.13333,-401.2,216.0,2.430266,,,,,,
688.0,377.85,12511.99,12538.0,-413.3,214.0,2.401718,,,,,,
689.0,378.4,12536.99,12565.7,-414.3,213.8,2.27758,,,,,,
690.0,378.95,12563.36,12593.4,-408.8,214.8,2.258239,,,,,,
691.0,379.5,12589.96,12621.1,-417.4,213.3,2.209454,,,,,,
692.0,380.05,12617.15,12648.1,-406.8,215.1,2.318288,,,,,,
693.0,380.6,12643.06,12675.1,-404.3,215.5,2.46521,,,,,,
694.0,381.15,12667.44,12702.1,-412.4,214.2,2.327059,,,,,,
695.0,381.7,12693.26,12729.76667,-412.6,214.1,2.238424,,,,,,
696.0,382.25,12720.11,12757.43333,-410.9,214.4,2.134328,,,,,,
697.0,382.8,12748.27,12785.1,-420.8,212.8,2.098127,,,,,,
698.0,383.35,12776.93,12815.86667,-417.2,213.4,2.032799,,,,,,
699.0,383.9,12806.51,12846.63333,-418.8,213.1,2.057325,,,,,,
700.0,384.45,12835.74,12877.4,-415.6,213.6,2.073951,,,,,,
701.0,385.0,12864.74,12906.86667,-418.6,213.1,2.111907,,,,,,
702.0,385.55,12893.23,12936.33333,-410.9,214.4,2.152148,,,,,,
703.0,386.1,12921.18,12965.8,-413.7,213.9,2.214923,,,,,,
704.0,386.65,12948.35,12995.5,-412.7,214.1,2.121115,,,,,,
705.0,387.2,12976.72,13025.2,-419.3,213.0,2.079265,,,,,,
706.0,387.75,13005.67,13054.9,-420.8,212.7,2.027408,,,,,,
707.0,388.3,13035.36,13084.5,-412.1,214.2,2.095337,,,,,,
708.0,388.85,13064.09,13114.1,-416.0,213.5,2.163384,,,,,,
709.0,389.4,13091.92,13143.7,-408.8,214.7,2.248375,,,,,,
710.0,389.95,13118.71,13173.0,-413.9,213.9,2.23993,,,,,,
711.0,390.5,13145.6,13202.3,-416.4,213.5,2.072281,,,,,,
712.0,391.05,13174.67,13231.6,-417.7,213.2,2.093039,,,,,,
713.0,391.6,13203.45,13261.06667,-414.9,213.7,2.113738,,,,,,
714.0,392.15,13231.96,13290.53333,-410.4,214.4,2.250961,,,,,,
715.0,392.7,13258.74,13320.0,-411.6,214.2,2.250282,,,,,,
716.0,393.25,13285.52,13349.8,-415.0,213.7,2.096317,,,,,,
717.0,393.8,13314.27,13379.6,-418.4,213.1,2.087876,,,,,,
718.0,394.35,13343.15,13409.4,-415.5,213.6,2.079449,,,,,,
719.0,394.9,13372.14,13438.23333,-412.9,214.0,2.261786,,,,,,
720.0,395.45,13398.8,13467.06667,-408.0,214.8,2.279944,,,,,,
721.0,396.0,13425.26,13495.9,-410.8,214.4,2.228747,,,,,,
722.0,396.55,13452.33,13524.23333,-414.8,213.7,2.255785,,,,,,
723.0,397.1,13479.07,13552.56667,-408.7,214.7,2.299491,,,,,,
724.0,397.65,13505.31,13580.9,-408.5,214.7,2.282844,,,,,,
725.0,398.2,13531.74,13609.2,-411.8,214.2,2.271803,,,,,,
726.0,398.75,13558.31,13637.5,-412.8,214.0,2.109785,,,,,,
727.0,399.3,13586.92,13665.8,-419.0,213.0,2.076808,,,,,,
728.0,399.85,13615.99,13696.83333,-417.5,213.2,2.040612,,,,,,
729.0,400.4,13645.57,13727.86667,-414.0,213.8,2.072777,,,,,,
730.0,400.95,13674.7,13758.9,-416.6,213.4,2.101575,,,,,,
731.0,401.5,13703.44,13787.5,-410.8,214.3,2.374877,,,,,,
